-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-44143,5,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,5,0,0.0435779,1.4981,0,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-45063,5,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,20,0,0.556608,2.90764,0,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-46643,5,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,20,20,1.06964,4.25682,0.429829,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-48053,5,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,20,30,1.58267,5.47752,1.17983,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-50443,6,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,20,10,2.43772,7.76099,1.74072,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-51453,6,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-35,10,1.22209,10.4276,2.26167,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-53343,7,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-15,10,-0.943342,14.2961,3.04308,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-54333,7,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,10,10,-0.335573,17.6906,3.65085,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-56183,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,20,-15,0.348467,19.5486,3.39038,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-57953,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-30,-15,-1.65642,23.3952,2.22569,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-58573,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-30,-15,-3.40642,26.323,1.31983,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-61823,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-65,-15,-10.3134,29.2525,-0.621316,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-62503,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-40,-15,-11.2197,29.6607,-0.880135,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-62793,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-30,-15,-12.1839,30.7706,-1.26836,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-63723,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-5,-5,-12.482,31.6989,-1.44135,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-64723,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,25,-5,-9.93289,38.1673,-2.05144,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-65303,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-5,-8.69942,41.4164,-2.35649,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-65753,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,5,-5,-7.96389,45.8219,-2.74869,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-66083,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,5,-5,-7.61527,49.7915,-3.09731,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-66513,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,30,-5,-5.67891,54.3337,-3.53309,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-67063,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,30,-5,-1.95818,60.2327,-4.14318,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-68063,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-15,-5,-5.52033,68.2304,-4.92758,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-68813,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,-5,5,-6.43281,76.6375,-4.84042,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-69473,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,5,-6.0875,84.5277,-4.14318,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-70393,9,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-10,-4.27577,91.2579,-4.09894,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-71343,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-15,-2.98168,95.9686,-5.18011,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-71993,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-20,-1.04054,102.801,-7.66206,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-72763,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-20,0.12415,106.886,-9.20115,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-73423,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-25,2.06529,113.532,-12.1693,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-74063,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-25,4.13585,120.536,-15.5502,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-74723,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-30,6.07698,126.926,-19.0681,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-75303,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-30,7.88872,132.782,-22.5681,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-76293,11,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-30,9.95927,139.474,-26.5681,0,25,20,1,
-60,-80,0,10,-10,0,-90,90,0,130,-45,45,-130,90,70,45,50,90,0,0,0,-76753,12,0.01,-0.01,-0.26,-0.26,0.2,-0.23,0.26,0.03,15,-30,9.95927,139.474,-26.5681,0,25,20,1,
